Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,16.04.2020;15:17:36057
0.5,0.0,0,0,0,0.0,0.0
1.5,1.0,0,0,0,0.0,1.498
2.5,2.0,3,0,0,0.08,2.366
3.5,2.0,2,0,0,0.026,3.191
4.5,3.0,3,0,0,0.018,4.17
5.5,4.0,4,0,0,0.02,5.713
6.5,5.0,5,0,0,0.019,6.557
7.5,6.0,6,0,0,0.042,7.446
8.5,7.0,7,0,0,0.017,8.477
9.5,7.0,7,0,0,0.019,9.416
10.5,8.0,8,0,0,0.03,10.456
11.5,9.0,9,0,0,0.031,11.427
12.5,10.0,10,0,0,0.016,12.496
13.5,11.0,11,0,0,0.016,13.454
14.5,12.0,12,0,0,0.017,14.496
15.5,12.0,12,0,0,0.018,15.515
16.5,13.0,13,0,0,0.015,16.504
17.5,14.0,14,0,0,0.013,17.496
18.5,15.0,14,0,0,0.015,18.438
19.5,16.0,17,0,0,0.015,19.419
20.5,17.0,17,0,0,0.015,20.462
21.5,17.0,17,0,0,0.016,21.438
22.5,18.0,18,0,0,0.015,22.476
23.5,19.0,19,0,0,0.014,23.515
24.5,20.0,20,0,0,0.016,24.456
25.5,21.0,21,0,0,0.014,25.465
26.5,22.0,22,0,0,0.016,26.473
27.5,22.0,22,0,0,0.012,27.456
28.5,23.0,23,0,0,0.013,28.501
29.5,24.0,24,0,0,0.012,29.463
30.5,25.0,25,0,0,0.017,30.457
31.5,26.0,26,0,0,0.012,31.527
32.5,27.0,27,0,0,0.024,32.479
33.5,27.0,27,0,0,0.012,33.475
34.5,28.0,19,0,0,0.015,34.467
35.5,29.0,22,0,0,0.882,35.494
36.5,30.0,6,0,0,0.599,36.482
37.5,31.0,0,0,0,0.0,37.506
38.5,32.0,0,0,0,0.0,38.489
39.5,32.0,0,0,0,0.0,39.477
40.5,33.0,0,0,0,0.0,40.467
41.5,34.0,0,0,0,0.0,41.509
42.5,35.0,22,0,0,4.4,42.503
43.5,36.0,65,0,0,5.071,43.478
44.5,37.0,87,0,0,5.125,44.492
45.5,37.0,82,0,0,4.018,45.465
46.5,38.0,0,0,0,0.0,46.503
47.5,39.0,0,0,0,0.0,47.472
48.5,40.0,0,0,0,0.0,48.469
49.5,41.0,0,0,0,0.0,49.489
50.5,42.0,0,0,0,0.0,50.494
51.5,42.0,0,0,0,0.0,51.5
52.5,43.0,0,0,0,0.0,52.502
53.5,44.0,0,0,0,0.0,53.495
54.5,45.0,0,0,0,0.0,54.479
55.5,46.0,0,27,0,0.0,55.503
56.5,47.0,0,51,0,0.0,56.49
57.5,47.0,0,37,0,0.0,57.489
58.5,48.0,0,2,0,0.0,58.477
59.5,49.0,0,70,0,0.0,59.497
60.5,50.0,0,13,0,0.0,60.496
61.5,51.0,0,0,0,0.0,61.489
62.5,52.0,0,0,0,0.0,62.489
63.5,52.0,0,0,0,0.0,63.489
64.5,53.0,0,0,0,0.0,64.494
65.5,54.0,0,0,0,0.0,65.494
66.5,55.0,0,0,0,0.0,66.503
67.5,56.0,0,45,0,0.0,67.492
68.5,57.0,0,8,0,0.0,68.491
69.5,57.0,0,1,0,0.0,69.511
70.5,58.0,0,7,0,0.0,70.49
71.5,59.0,0,14,0,0.0,71.497
72.5,60.0,0,0,0,0.0,72.492
73.5,61.0,5,0,0,17.905,73.503
74.5,62.0,74,0,0,17.785,74.513
75.5,62.0,88,0,0,18.358,75.503
76.5,63.0,8,0,0,19.501,76.49
77.5,64.0,2,0,0,10.27,77.489
78.5,65.0,14,0,0,12.002,78.496
79.5,66.0,17,0,0,12.313,79.501
80.5,67.0,48,0,0,12.822,80.493
81.5,67.0,0,0,0,0.0,81.497
82.5,68.0,0,0,0,0.0,82.503
83.5,69.0,0,0,0,0.0,83.497
84.5,70.0,0,0,0,0.0,84.493
85.5,71.0,0,0,0,0.0,85.497
86.5,72.0,0,0,0,0.0,86.502
87.5,72.0,0,0,0,0.0,87.489
88.5,73.0,0,0,0,0.0,88.496
89.5,74.0,35,0,0,14.853,89.495
90.5,75.0,164,0,0,14.795,90.496
91.5,76.0,1,0,0,16.222,91.496
92.5,77.0,17,0,0,12.409,92.496
93.5,77.0,36,0,0,13.101,93.491
94.5,78.0,3,154,0,14.117,94.493
95.5,79.0,0,184,0,0.0,95.499
96.5,80.0,0,27,0,0.0,96.507
97.5,81.0,0,0,0,0.0,97.496
98.5,82.0,0,0,0,0.0,98.507
99.5,82.0,0,0,0,0.0,99.497
100.5,83.0,0,0,0,0.0,100.492
101.5,84.0,0,2,0,0.0,101.499
102.5,85.0,0,0,0,0.0,102.498
103.5,86.0,0,0,0,0.0,103.496
104.5,87.0,0,2,0,0.0,104.492
105.5,87.0,0,21,0,0.0,105.508
106.5,88.0,0,32,0,0.0,106.491
107.5,89.0,0,5,0,0.0,107.503
108.5,90.0,0,0,0,0.0,108.501
109.5,91.0,0,0,0,0.0,109.499
110.5,92.0,0,0,0,0.0,110.499
111.5,92.0,0,0,0,0.0,111.498
112.5,93.0,0,0,0,0.0,112.496
113.5,94.0,0,0,0,0.0,113.489
114.5,95.0,0,0,0,0.0,114.5
115.5,96.0,75,0,0,16.453,115.501
116.5,97.0,40,0,0,19.304,116.493
117.5,97.0,84,0,0,18.834,117.493
118.5,98.0,40,0,0,16.015,118.49
119.5,99.0,30,0,0,18.012,119.496
120.5,0.0,0,0,0,0.0,120.5
121.5,0.0,0,0,0,0.0,121.5
122.5,0.0,0,0,0,0.0,122.5
123.5,0.0,10,16,0,10.225,123.5
124.5,0.0,6,0,0,8.301,124.5
125.5,0.0,10,1,0,19.53,125.5
126.5,0.0,56,0,0,9.668,126.5
127.5,0.0,5,0,0,9.262,127.5
128.5,0.0,46,0,0,11.149,128.5
129.5,0.0,40,0,0,11.881,129.5
130.5,0.0,18,0,0,9.578,130.5
131.5,0.0,64,0,0,11.258,131.5
132.5,0.0,56,0,0,7.823,132.5
133.5,0.0,52,0,0,7.022,133.5
134.5,0.0,14,0,0,4.626,134.5
135.5,0.0,62,0,0,5.028,135.5
136.5,0.0,21,0,0,6.023,136.5
137.5,0.0,6,0,0,6.977,137.5
138.5,0.0,28,0,0,7.765,138.5
139.5,0.0,10,0,0,7.312,139.5
140.5,0.0,30,6,0,8.13,140.5
141.5,0.0,38,6,0,7.864,141.5
142.5,0.0,2,0,0,7.863,142.5
143.5,0.0,0,0,0,0.0,143.5
144.5,0.0,0,0,0,0.0,144.5
145.5,0.0,23,0,0,12.315,145.5
146.5,0.0,86,0,0,12.239,146.5
147.5,0.0,51,0,0,11.069,147.5
148.5,0.0,9,0,0,10.245,148.5
149.5,0.0,13,0,0,10.312,149.5
150.5,0.0,0,0,0,0.0,150.5
151.5,0.0,227,0,0,6.141,151.5
152.5,0.0,137,0,0,1.799,152.5
153.5,0.0,153,0,0,2.142,153.5
154.5,0.0,229,0,0,1.483,154.5
155.5,0.0,124,0,0,1.483,155.5
156.5,0.0,50,0,0,1.66,156.5
157.5,0.0,187,0,0,2.404,157.5
158.5,0.0,84,0,0,2.389,158.5
159.5,0.0,73,0,0,2.122,159.5
160.5,0.0,42,0,0,2.765,160.5
161.5,0.0,74,0,0,3.458,161.5
162.5,0.0,71,0,0,4.044,162.5
163.5,0.0,51,0,0,4.018,163.5
164.5,0.0,33,0,0,3.889,164.5
165.5,0.0,50,0,0,4.536,165.5
166.5,0.0,32,0,0,5.073,166.5
167.5,0.0,36,0,0,5.523,167.5
168.5,0.0,58,0,0,5.979,168.5
169.5,0.0,25,0,0,6.553,169.5
170.5,0.0,33,0,0,6.436,170.5
171.5,0.0,52,0,0,6.305,171.5
172.5,0.0,49,0,0,6.446,172.5
173.5,0.0,45,0,0,5.273,173.5
174.5,0.0,49,0,0,4.247,174.5
175.5,0.0,16,0,0,4.35,175.5
176.5,0.0,58,0,0,6.023,176.5
177.5,0.0,82,0,0,5.913,177.5
178.5,0.0,63,0,0,6.064,178.5
179.5,0.0,38,0,0,4.963,179.5
180.5,0.0,77,0,0,4.249,180.5
181.5,0.0,75,0,0,4.154,181.5
182.5,0.0,20,0,0,4.489,182.5
183.5,0.0,47,0,0,4.714,183.5
184.5,0.0,57,0,0,4.798,184.5
185.5,0.0,62,0,0,4.743,185.5
186.5,0.0,50,0,0,5.057,186.5
187.5,0.0,92,0,0,4.289,187.5
188.5,0.0,94,0,0,3.068,188.5
189.5,0.0,109,0,0,3.87,189.5
